claim_id,customer_age,customer_gender,customer_income,policy_type,policy_tenure,premium_amount,claim_amount,vehicle_age,vehicle_type,accident_type,accident_severity,claim_delay_days,police_report,witness_available,repair_estimate,number_of_injuries,hospital_expense,previous_claims,previous_fraud_flags,claim_history,location_risk_score,policy_risk_score,fraud_flag,claim_to_premium_ratio,claim_frequency,high_claim_indicator,claim_delay_category,customer_claim_risk,total_financial_exposure,discrepancy_repair_ratio,unwitnessed_severe_accident,location_severity_index,young_driver_luxury_claim
CLM-2024-15869,48,Male,74354.13,Comprehensive,5.4,1785.46,6640.28,6,Sedan,Multi-Vehicle,Moderate,14,Yes,Yes,6429.07,0,0.0,0,0,Clean,0.524,0.663,0,3.7191,0.0,0,Delayed,0.0,13069.35,0.0328,0,1.048,0
CLM-2024-26534,50,Female,48091.5,Collision,0.2,1449.57,47279.26,2,Truck,Multi-Vehicle,Total Loss,5,Yes,No,40401.34,1,7002.5,0,0,Clean,0.387,0.263,0,32.6161,0.0,1,Standard,0.0,94683.1,0.1702,0,1.935,0
CLM-2024-23942,52,Female,51810.65,Collision,1.0,1820.04,21461.55,3,Sedan,Multi-Vehicle,Moderate,61,No,No,21642.93,0,0.0,1,0,Standard,0.433,0.306,0,11.7918,1.0,1,Critical,1.5,43104.48,0.0084,0,0.866,0
CLM-2024-13435,24,Female,90849.59,Comprehensive,0.6,1699.63,1301.18,6,Sedan,Vandalism,Minor,4,No,Yes,1371.43,0,0.0,0,0,Clean,0.461,0.491,0,0.7656,0.0,0,Standard,0.0,2672.61,0.0509,0,0.461,0
CLM-2024-28119,53,Female,30410.75,Comprehensive,2.4,1890.86,82047.41,7,SUV,Multi-Vehicle,Major,0,Yes,Yes,58000.0,0,0.0,1,0,Standard,0.79,0.701,1,43.3916,0.4167,1,Immediate,1.5,140047.41,0.4145,0,2.765,0
CLM-2024-10362,47,Female,56354.56,Third-Party,2.8,582.66,11724.73,3,Sedan,Animal Collision,Moderate,0,No,No,11740.19,0,0.0,0,0,Clean,0.449,0.603,0,20.1228,0.0,1,Immediate,0.0,23464.92,0.0013,0,0.898,0
CLM-2024-23548,36,Female,42413.18,Third-Party,1.2,621.83,1785.51,4,SUV,Multi-Vehicle,Minor,2,No,Yes,1820.07,0,0.0,0,0,Clean,0.246,0.66,0,2.8714,0.0,0,Immediate,0.0,3605.58,0.0189,0,0.246,0
CLM-2024-20915,57,Male,73513.5,Comprehensive,12.4,1459.87,18699.61,7,SUV,Single-Vehicle,Moderate,5,No,Yes,18679.16,0,0.0,3,0,Frequent,0.731,0.669,0,12.8091,0.2419,1,Standard,4.5,37378.77,0.0011,0,1.462,0
CLM-2024-27538,37,Female,151538.73,Collision,20.6,805.9,16194.14,8,SUV,Single-Vehicle,Minor,3,No,No,15972.56,0,0.0,1,0,Standard,0.759,0.398,0,20.0945,0.0485,1,Standard,1.5,32166.7,0.0139,0,0.759,0
CLM-2024-13431,19,Female,98651.58,Comprehensive,1.5,1850.12,684.13,5,Sedan,Animal Collision,Minor,6,Yes,No,1062.27,0,0.0,0,0,Clean,0.542,0.543,0,0.3698,0.0,0,Standard,0.0,1746.4,0.3527,0,0.542,0
CLM-2024-21810,42,Male,67430.81,Collision,2.7,1322.39,4526.22,8,Sedan,Single-Vehicle,Minor,5,No,No,4469.14,0,0.0,2,0,Standard,0.483,0.448,0,3.4228,0.7407,1,Standard,3.0,8995.36,0.0127,0,0.483,0
CLM-2024-29998,50,Male,44279.63,Collision,3.7,1844.13,4305.44,5,SUV,Multi-Vehicle,Minor,7,Yes,Yes,4489.88,0,0.0,0,0,Clean,0.506,0.257,0,2.3347,0.0,1,Standard,0.0,8795.32,0.041,0,0.506,0
CLM-2024-11405,33,Male,46819.76,Collision,3.5,1084.33,42662.5,3,Sedan,Single-Vehicle,Total Loss,13,Yes,No,32294.55,2,10167.61,1,0,Standard,0.344,0.685,0,39.3446,0.2857,0,Delayed,1.5,85124.66,0.3209,0,1.72,0
CLM-2024-28510,44,Female,67797.25,Comprehensive,6.5,1356.83,10398.0,1,Sedan,Single-Vehicle,Moderate,2,Yes,No,10292.97,0,0.0,1,0,Standard,0.449,0.645,0,7.6635,0.1538,1,Immediate,1.5,20690.97,0.0102,0,0.898,0
CLM-2024-21142,39,Male,42119.23,Comprehensive,0.7,1841.34,8046.33,5,Luxury,Multi-Vehicle,Minor,1,No,Yes,8079.81,0,0.0,0,0,Clean,0.564,0.444,0,4.3698,0.0,1,Immediate,0.0,16126.14,0.0041,0,0.564,0
CLM-2024-11953,18,Male,35801.34,Comprehensive,0.2,2380.37,4909.89,7,Sedan,Animal Collision,Moderate,5,Yes,Yes,5050.94,0,0.0,0,0,Clean,0.291,0.496,0,2.0627,0.0,0,Standard,0.0,9960.83,0.0279,0,0.582,0
CLM-2024-29728,54,Male,35362.21,Collision,13.0,982.53,11761.18,5,SUV,Single-Vehicle,Moderate,7,Yes,No,12009.62,0,0.0,0,0,Clean,0.527,0.05,0,11.9703,0.0,1,Standard,0.0,23770.8,0.0207,0,1.054,0
CLM-2024-10499,18,Male,31987.36,Third-Party,17.9,1409.2,42838.21,8,SUV,Multi-Vehicle,Moderate,38,No,Yes,,0,0.0,3,0,Frequent,0.324,0.843,1,30.399,0.1676,1,Critical,4.5,85676.42,0.0,0,0.648,0
CLM-2024-26689,64,Male,52867.6,Comprehensive,2.6,1606.17,2306.75,11,SUV,Single-Vehicle,Minor,5,Yes,Yes,2380.27,0,0.0,2,0,Standard,0.716,0.359,0,1.4362,0.7692,0,Standard,3.0,4687.02,0.0308,0,0.716,0
CLM-2024-23735,43,Female,45596.98,Comprehensive,1.3,1947.85,7239.41,3,SUV,Multi-Vehicle,Moderate,0,Yes,Yes,7040.17,0,0.0,0,0,Clean,0.32,0.887,0,3.7166,0.0,0,Immediate,0.0,14279.58,0.0283,0,0.64,0
CLM-2024-28793,39,Female,47893.7,Comprehensive,7.9,1132.08,25420.23,4,Luxury,Multi-Vehicle,Moderate,0,Yes,No,25451.09,0,0.0,0,0,Clean,0.216,0.299,0,22.4544,0.0,1,Immediate,0.0,50871.32,0.0012,0,0.432,0
CLM-2024-17022,59,Female,51006.24,Comprehensive,2.7,1963.73,48638.4,6,SUV,Theft,Total Loss,1,Yes,Yes,35086.71,2,13625.15,0,0,Clean,0.263,0.443,0,24.7684,0.0,1,Immediate,0.0,97350.26,0.3861,0,1.315,0
CLM-2024-19005,58,Male,54655.35,Comprehensive,3.6,1414.03,21617.64,3,Sedan,Multi-Vehicle,Major,2,Yes,Yes,21682.45,0,0.0,0,0,Clean,0.444,0.487,0,15.288,0.0,0,Immediate,0.0,43300.09,0.003,0,1.554,0
CLM-2024-18988,18,Female,24536.32,Collision,11.6,990.53,30378.34,4,Truck,Single-Vehicle,Moderate,1,Yes,No,30475.23,0,0.0,0,0,Clean,0.477,0.171,0,30.6688,0.0,1,Immediate,0.0,60853.57,0.0032,0,0.954,0
CLM-2024-20754,24,Other,37632.16,Comprehensive,1.3,1843.71,1051.61,1,Truck,Multi-Vehicle,Minor,4,No,Yes,956.04,0,0.0,0,0,Clean,0.534,0.269,0,0.5704,0.0,0,Standard,0.0,2007.65,0.0989,0,0.534,0
CLM-2024-12994,75,Female,98333.76,Third-Party,4.0,499.79,41474.64,8,Sedan,Multi-Vehicle,Major,0,Yes,No,41502.5,0,0.0,2,0,Standard,0.2,0.168,0,82.9841,0.5,1,Immediate,3.0,82977.14,0.0007,0,0.7,0
CLM-2024-24756,24,Female,56693.56,Comprehensive,3.5,1272.89,28938.6,5,SUV,Single-Vehicle,Moderate,1,No,No,16597.68,2,12389.7,3,0,Frequent,0.167,0.15,0,22.7346,0.8571,1,Immediate,4.5,57925.98,0.7431,0,0.334,0
CLM-2024-21946,41,Female,,Comprehensive,5.1,1531.31,30574.46,6,Truck,Multi-Vehicle,Moderate,0,Yes,Yes,30662.3,0,0.0,2,0,Standard,0.161,0.345,0,19.9662,0.3922,1,Immediate,3.0,61236.76,0.0029,0,0.322,0
CLM-2024-27784,47,Female,43411.46,Comprehensive,2.6,1672.43,18545.33,4,Luxury,Theft,Moderate,15,No,Yes,10071.1,0,0.0,1,0,Standard,0.709,0.369,1,11.0889,0.3846,1,Delayed,1.5,28616.43,0.8406,0,1.418,0
CLM-2024-28223,35,Other,45985.43,Third-Party,1.4,1011.07,26136.81,4,Sports,Multi-Vehicle,Major,3,No,Yes,19083.93,2,6864.21,1,0,Standard,0.216,0.327,0,25.8506,0.7143,0,Standard,1.5,52084.95,0.3694,0,0.756,0
CLM-2024-24203,37,Male,,Third-Party,3.7,532.83,46265.79,5,Sports,Multi-Vehicle,Moderate,1,No,Yes,25647.35,0,0.0,1,0,Standard,0.465,0.719,1,86.8303,0.2703,1,Immediate,1.5,71913.14,0.8036,0,0.93,0
CLM-2024-21709,49,Female,49020.51,Comprehensive,6.8,2238.61,99053.87,2,Truck,Theft,Major,63,Yes,No,58000.0,3,6361.42,3,0,Frequent,0.288,0.51,1,44.2479,0.4412,1,Critical,4.5,163415.29,0.7077,0,1.008,0
CLM-2024-24629,18,Male,22000.0,Comprehensive,13.4,2184.03,14286.28,4,Sedan,Multi-Vehicle,Moderate,8,No,No,14370.6,0,0.0,0,0,Clean,0.484,0.761,0,6.5412,0.0,1,Standard,0.0,28656.88,0.0059,0,0.968,0
CLM-2024-19971,59,Male,46984.68,Comprehensive,2.4,1645.74,9782.87,4,SUV,Theft,Minor,44,No,No,5469.08,0,0.0,1,0,Standard,0.466,0.322,1,5.9444,0.4167,1,Critical,1.5,15251.95,0.7873,0,0.466,0
CLM-2024-13687,25,Other,38156.11,Third-Party,1.3,833.05,2378.82,6,Truck,Multi-Vehicle,Minor,7,No,Yes,2682.59,0,0.0,0,0,Clean,0.249,0.336,0,2.8556,0.0,0,Standard,0.0,5061.41,0.1128,0,0.249,0
CLM-2024-20611,38,Male,76089.95,Comprehensive,0.2,1740.58,3238.4,9,Sedan,Multi-Vehicle,Moderate,2,Yes,No,3346.81,0,0.0,0,0,Clean,0.458,0.208,0,1.8605,0.0,0,Immediate,0.0,6585.21,0.0323,0,0.916,0
CLM-2024-28912,38,Female,53151.96,Comprehensive,0.5,1810.99,4178.82,1,Sedan,Single-Vehicle,Minor,5,No,No,4271.58,0,0.0,1,0,Standard,0.518,0.299,0,2.3075,2.0,1,Standard,1.5,8450.4,0.0217,0,0.518,0
CLM-2024-26202,59,Female,72024.56,Collision,0.2,858.74,876.84,9,SUV,Multi-Vehicle,Minor,10,Yes,Yes,987.94,0,0.0,1,0,Standard,0.727,0.566,0,1.0211,5.0,0,Standard,1.5,1864.78,0.1113,0,0.727,0
CLM-2024-12157,46,Male,91690.5,Collision,2.4,1141.5,17698.91,3,SUV,Multi-Vehicle,Moderate,2,No,Yes,17724.9,0,0.0,0,0,Clean,0.622,0.543,0,15.505,0.0,1,Immediate,0.0,35423.81,0.0015,0,1.244,0
CLM-2024-12281,59,Male,43438.09,Collision,7.1,1160.51,3710.84,6,Sedan,Single-Vehicle,Minor,7,No,Yes,3682.94,0,0.0,0,0,Clean,0.134,0.467,0,3.1976,0.0,1,Standard,0.0,7393.78,0.0076,0,0.134,0
CLM-2024-26609,54,Female,47475.63,Collision,1.5,1385.54,41383.44,8,Sedan,Multi-Vehicle,Major,1,Yes,Yes,30593.68,3,10622.26,0,0,Clean,0.365,0.348,0,29.8681,0.0,1,Immediate,0.0,82599.38,0.3526,0,1.2775,0
CLM-2024-27430,39,Female,34558.73,Collision,4.0,1580.95,4187.04,5,Sports,Single-Vehicle,Minor,2,No,No,4424.3,0,0.0,1,0,Standard,0.748,0.145,0,2.6484,0.25,1,Immediate,1.5,8611.34,0.0535,0,0.748,0
CLM-2024-24961,24,Male,52051.52,Comprehensive,1.2,1482.8,31617.44,9,SUV,Vandalism,Total Loss,0,Yes,No,25066.65,3,6619.07,1,0,Standard,0.565,0.447,0,21.3228,0.8333,0,Immediate,1.5,63303.16,0.2612,0,2.825,0
CLM-2024-28788,56,Female,78422.81,Collision,2.6,1642.91,10356.06,7,SUV,Multi-Vehicle,Moderate,0,No,Yes,10450.08,0,0.0,0,0,Clean,0.278,0.886,0,6.3035,0.0,1,Immediate,0.0,20806.14,0.009,0,0.556,0
CLM-2024-21947,63,Male,62927.34,Collision,6.7,1101.48,63569.24,2,Sedan,Multi-Vehicle,Total Loss,2,No,Yes,58000.0,1,5650.19,0,0,Clean,0.473,0.456,0,57.7126,0.0,1,Immediate,0.0,127219.43,0.096,0,2.365,0
CLM-2024-25220,66,Male,22000.0,Comprehensive,5.7,1839.79,3626.98,5,SUV,Multi-Vehicle,Minor,0,Yes,No,3339.7,0,0.0,1,0,Standard,0.62,0.293,0,1.9714,0.1754,1,Immediate,1.5,6966.68,0.0858,0,0.62,0
CLM-2024-14414,31,Female,36763.61,Third-Party,2.2,830.43,3287.89,3,SUV,Single-Vehicle,Minor,0,No,,3307.42,0,0.0,1,0,Standard,0.105,0.179,0,3.9593,0.4545,0,Immediate,1.5,6595.31,0.0059,0,0.105,0
CLM-2024-18851,59,Male,59752.31,Comprehensive,4.6,1469.82,4855.16,4,Sedan,Single-Vehicle,Minor,12,Yes,No,4693.26,0,0.0,0,0,Clean,0.301,0.3,0,3.3032,0.0,1,Delayed,0.0,9548.42,0.0344,0,0.301,0
CLM-2024-29011,41,Female,37264.06,Comprehensive,0.9,1978.31,10390.88,7,Sedan,Multi-Vehicle,Moderate,5,Yes,No,10502.57,0,0.0,0,0,Clean,0.226,0.05,0,5.2524,0.0,1,Standard,0.0,20893.45,0.0106,0,0.452,0
CLM-2024-24332,51,Female,39026.85,Comprehensive,3.7,1701.17,75000.0,6,Luxury,Multi-Vehicle,Major,2,Yes,No,58000.0,4,21827.99,0,0,Clean,0.402,0.82,0,44.0873,0.0,1,Immediate,0.0,154827.99,0.2931,0,1.407,0
CLM-2024-24196,53,Male,81145.49,Comprehensive,3.3,1565.76,14705.47,3,Truck,Vandalism,Moderate,5,Yes,Yes,14662.28,0,0.0,0,0,Clean,0.311,0.51,0,9.3919,0.0,1,Standard,0.0,29367.75,0.0029,0,0.622,0
CLM-2024-11799,34,Male,71048.19,Comprehensive,9.1,1700.06,4676.81,12,SUV,Single-Vehicle,Minor,6,Yes,No,4476.6,0,0.0,0,0,Clean,0.639,0.206,0,2.751,0.0,1,Standard,0.0,9153.41,0.0446,0,0.639,0
CLM-2024-29213,33,Male,84661.96,Comprehensive,0.2,1549.02,29694.85,5,Truck,Single-Vehicle,Major,3,No,No,,0,0.0,0,0,Clean,0.443,0.405,0,19.1701,0.0,1,Standard,0.0,59389.7,0.0,1,1.5505,0
CLM-2024-23158,35,Female,85298.26,Comprehensive,0.2,1786.65,4018.58,10,Sedan,Single-Vehicle,Moderate,4,No,Yes,4192.51,0,0.0,0,0,Clean,0.28,0.398,0,2.2492,0.0,0,Standard,0.0,8211.09,0.0414,0,0.56,0
CLM-2024-25718,59,Female,77966.5,Collision,4.1,1126.49,1888.86,4,Sedan,Single-Vehicle,Minor,0,No,Yes,1903.47,0,0.0,0,0,Clean,0.348,0.293,0,1.6768,0.0,0,Immediate,0.0,3792.33,0.0076,0,0.348,0
CLM-2024-22458,50,Female,144166.54,Comprehensive,3.2,1674.13,7827.86,9,Sedan,Vandalism,Minor,1,Yes,Yes,2440.5,3,5240.09,2,0,Standard,0.399,0.381,0,4.6758,0.625,1,Immediate,3.0,15508.45,2.1985,0,0.399,0
CLM-2024-15862,58,Female,60538.68,Comprehensive,6.5,1814.29,1859.34,3,Sedan,Multi-Vehicle,Minor,2,Yes,Yes,1703.48,0,0.0,1,0,Standard,0.656,0.89,0,1.0248,0.1538,0,Immediate,1.5,3562.82,0.091,0,0.656,0
CLM-2024-10915,55,Female,83742.02,Comprehensive,7.8,1686.38,20446.88,11,Sedan,Multi-Vehicle,Moderate,37,No,Yes,20291.55,0,0.0,0,0,Clean,0.597,0.448,0,12.1247,0.0,1,Critical,0.0,40738.43,0.0077,0,1.194,0
CLM-2024-14336,30,Male,87887.52,Collision,2.1,1084.15,67443.4,6,Sedan,Theft,Total Loss,9,Yes,No,27303.17,3,6920.49,0,0,Clean,0.762,0.335,1,62.2085,0.0,1,Standard,0.0,101667.06,1.4696,0,3.81,0
CLM-2024-28015,38,Female,51592.28,Collision,1.0,880.82,63979.45,6,Sedan,Animal Collision,Total Loss,5,Yes,Yes,52956.35,2,10818.2,0,0,Clean,0.155,0.411,0,72.6362,0.0,1,Standard,0.0,127754.0,0.2081,0,0.775,0
CLM-2024-15359,35,Male,51643.37,Comprehensive,15.5,1433.85,2345.37,7,Sedan,Multi-Vehicle,Minor,0,No,Yes,2570.58,0,0.0,0,0,Clean,0.358,0.77,0,1.6357,0.0,0,Immediate,0.0,4915.95,0.0873,0,0.358,0
CLM-2024-15012,24,Female,59195.73,Third-Party,3.6,719.06,33641.55,5,Sedan,Animal Collision,Major,5,Yes,No,16129.06,0,0.0,1,0,Standard,0.816,0.237,1,46.7855,0.2778,1,Standard,1.5,49770.61,1.0851,0,2.856,0
CLM-2024-25187,60,Female,75429.35,Comprehensive,5.2,2034.69,2487.6,6,SUV,Multi-Vehicle,Minor,0,No,Yes,2622.88,0,0.0,0,0,Clean,0.367,0.425,0,1.2226,0.0,0,Immediate,0.0,5110.48,0.0514,0,0.367,0
CLM-2024-23003,54,Male,73183.02,Comprehensive,4.9,1562.46,2234.65,7,Truck,Single-Vehicle,Minor,2,No,Yes,2114.96,0,0.0,1,0,Standard,0.604,0.445,0,1.4302,0.2041,0,Immediate,1.5,4349.61,0.0563,0,0.604,0
CLM-2024-10757,29,Male,29345.94,Collision,13.2,1011.63,1369.79,4,Truck,Vandalism,Minor,9,Yes,No,1430.17,0,0.0,0,0,Clean,0.174,0.161,0,1.354,0.0,0,Standard,0.0,2799.96,0.0419,0,0.174,0
CLM-2024-14229,32,Female,43434.14,Third-Party,2.8,609.91,9387.05,9,Sedan,Theft,Minor,7,No,No,9577.36,0,0.0,0,0,Clean,0.344,0.208,0,15.3909,0.0,1,Standard,0.0,18964.41,0.0199,0,0.344,0
CLM-2024-28172,37,Female,38070.34,Comprehensive,8.9,1198.81,34304.19,4,Sedan,Animal Collision,Major,0,No,Yes,26999.46,1,7287.19,0,0,Clean,0.344,0.445,0,28.6152,0.0,1,Immediate,0.0,68590.84,0.2705,0,1.204,0
CLM-2024-23398,45,Male,47077.87,Collision,12.6,415.36,10551.24,3,Sedan,Multi-Vehicle,Total Loss,18,No,Yes,10366.35,0,0.0,1,0,Standard,0.341,0.565,0,25.4026,0.0794,0,Delayed,1.5,20917.59,0.0178,0,1.705,0
CLM-2024-10612,45,Male,72441.93,Third-Party,6.7,1233.59,9922.48,10,Sedan,Theft,Moderate,8,Yes,No,9847.71,0,0.0,0,0,Clean,0.376,0.771,0,8.0436,0.0,0,Standard,0.0,19770.19,0.0076,0,0.752,0
CLM-2024-17926,19,Male,54091.06,Collision,7.7,556.12,58045.94,6,SUV,Theft,Major,0,Yes,No,58000.0,0,0.0,1,0,Standard,0.357,0.413,0,104.3766,0.1299,1,Immediate,1.5,116045.94,0.0008,0,1.2495,0
CLM-2024-12840,43,Female,56126.22,Collision,11.8,1167.84,3642.21,4,SUV,Animal Collision,Moderate,3,Yes,No,3563.37,0,0.0,1,0,Standard,0.628,0.19,0,3.1188,0.0847,0,Standard,1.5,7205.58,0.0221,0,1.256,0
CLM-2024-21038,24,Female,89121.58,Comprehensive,2.8,1801.53,21251.83,4,Luxury,Single-Vehicle,Minor,5,No,Yes,13492.8,0,0.0,0,0,Clean,0.69,0.243,1,11.7965,0.0,1,Standard,0.0,34744.63,0.5746,0,0.69,1
CLM-2024-13308,51,Male,138802.16,Collision,18.1,752.91,33944.1,6,Sedan,Multi-Vehicle,Major,7,Yes,Yes,11486.16,3,22510.55,1,0,Standard,0.471,0.17,0,45.0839,0.0552,1,Standard,1.5,67940.81,1.9535,0,1.6485,0
CLM-2024-25751,53,Male,28738.5,Comprehensive,14.6,1664.52,70841.77,4,Luxury,Vandalism,Major,5,Yes,No,55333.36,0,0.0,0,0,Clean,0.778,0.146,1,42.5599,0.0,1,Standard,0.0,126175.13,0.2802,0,2.723,0
CLM-2024-13341,37,Male,42776.1,Comprehensive,1.9,1765.74,635.4,3,Sedan,Multi-Vehicle,Minor,24,No,No,594.22,0,0.0,0,0,Clean,0.393,0.121,0,0.3598,0.0,0,Delayed,0.0,1229.62,0.0682,0,0.393,0
CLM-2024-21131,18,Male,39453.92,Comprehensive,0.3,2051.17,68962.37,9,Truck,Single-Vehicle,Major,1,Yes,No,58000.0,3,10886.63,1,0,Standard,0.063,0.171,0,33.621,3.3333,1,Immediate,1.5,137849.0,0.189,0,0.2205,0
CLM-2024-21214,37,Male,22000.0,Collision,6.8,1014.02,6957.19,4,Sedan,Single-Vehicle,Moderate,6,Yes,No,7030.3,0,0.0,2,0,Standard,0.47,0.546,0,6.861,0.2941,0,Standard,3.0,13987.49,0.0104,0,0.94,0
CLM-2024-21562,53,Other,69329.3,Comprehensive,3.3,2071.33,8366.36,7,SUV,Multi-Vehicle,Minor,0,No,Yes,8173.18,0,0.0,0,0,Clean,0.612,0.634,0,4.0391,0.0,1,Immediate,0.0,16539.54,0.0236,0,0.612,0
CLM-2024-25316,41,Male,,Comprehensive,5.6,2040.13,41873.7,7,SUV,Theft,Moderate,2,Yes,Yes,19520.6,0,0.0,0,0,Clean,0.684,0.667,1,20.525,0.0,1,Immediate,0.0,61394.3,1.1445,0,1.368,0
CLM-2024-18514,33,Female,53274.77,Collision,5.0,1352.49,32412.16,5,Sedan,Single-Vehicle,Moderate,5,No,No,26328.37,1,5790.62,1,0,Standard,0.608,0.293,0,23.9648,0.2,1,Standard,1.5,64531.15,0.231,0,1.216,0
CLM-2024-11229,49,Female,22000.0,Comprehensive,3.2,2090.7,27293.71,4,SUV,Single-Vehicle,Moderate,1,Yes,Yes,11536.34,2,15712.35,0,0,Clean,0.207,0.408,0,13.0548,0.0,1,Immediate,0.0,54542.4,1.3647,0,0.414,0
CLM-2024-13410,41,Male,69896.59,Comprehensive,2.2,1575.79,7166.96,5,Truck,Multi-Vehicle,Moderate,0,No,No,7204.5,0,0.0,0,0,Clean,0.4,0.48,0,4.5482,0.0,0,Immediate,0.0,14371.46,0.0052,0,0.8,0
CLM-2024-16132,44,Female,34938.43,Comprehensive,5.4,1646.27,12293.18,11,Sedan,Single-Vehicle,Moderate,2,No,Yes,12187.95,0,0.0,1,0,Standard,0.645,0.446,0,7.4673,0.1852,1,Immediate,1.5,24481.13,0.0086,0,1.29,0
CLM-2024-10665,40,Male,74127.57,Comprehensive,9.4,1545.59,8065.25,4,Sedan,Single-Vehicle,Minor,3,No,Yes,7958.72,0,0.0,1,0,Standard,0.561,0.519,0,5.2182,0.1064,1,Standard,1.5,16023.97,0.0134,0,0.561,0
CLM-2024-10714,41,Female,109585.51,Comprehensive,5.6,2060.25,27144.3,3,SUV,Single-Vehicle,Moderate,2,Yes,No,27109.78,0,0.0,0,0,Clean,0.746,0.209,0,13.1752,0.0,1,Immediate,0.0,54254.08,0.0013,0,1.492,0
CLM-2024-15543,50,Male,31931.67,Comprehensive,1.7,1510.01,15064.75,8,Sedan,Multi-Vehicle,Major,1,Yes,No,15168.11,0,0.0,0,0,Clean,0.533,0.571,0,9.9766,0.0,0,Immediate,0.0,30232.86,0.0068,0,1.8655,0
CLM-2024-16204,39,Female,81317.34,Comprehensive,7.6,1690.91,51807.63,4,Sedan,Multi-Vehicle,Major,1,Yes,Yes,51761.17,0,0.0,0,0,Clean,0.646,0.445,0,30.6389,0.0,1,Immediate,0.0,103568.8,0.0009,0,2.261,0
CLM-2024-29123,72,Female,61374.4,Comprehensive,0.4,1669.88,13511.91,5,Truck,Multi-Vehicle,Moderate,12,No,No,7833.8,1,5551.93,1,0,Standard,0.758,0.079,0,8.0915,2.5,1,Delayed,1.5,26897.64,0.7239,0,1.516,0
CLM-2024-17792,20,Male,38600.39,Collision,4.2,664.84,64696.34,1,Luxury,Multi-Vehicle,Major,2,Yes,No,58000.0,1,6934.8,0,0,Clean,0.05,0.55,0,97.3111,0.0,1,Immediate,0.0,129631.14,0.1154,0,0.175,1
CLM-2024-16948,52,Male,51946.99,Collision,13.7,1161.46,71011.84,7,Sedan,Theft,Major,1,Yes,Yes,48978.1,0,0.0,2,0,Standard,0.415,0.611,1,61.1402,0.146,1,Immediate,3.0,119989.94,0.4498,0,1.4525,0
CLM-2024-23246,58,Female,32387.31,Collision,2.2,1729.71,676.76,6,SUV,Single-Vehicle,Minor,9,Yes,,691.4,0,0.0,2,2,Suspicious,0.157,0.361,0,0.3913,0.9091,0,Standard,11.0,1368.16,0.0209,0,0.157,0
CLM-2024-10229,30,Male,49394.6,Comprehensive,2.0,1738.25,24559.36,6,Sedan,Multi-Vehicle,Moderate,0,Yes,No,7751.52,3,16768.73,1,0,Standard,0.682,0.371,0,14.1288,0.5,1,Immediate,1.5,49079.61,2.1655,0,1.364,0
CLM-2024-29153,18,Male,36860.74,Comprehensive,3.4,1745.49,16850.69,6,Sedan,Multi-Vehicle,Moderate,2,Yes,Yes,16953.68,0,0.0,0,0,Clean,0.267,0.438,0,9.6538,0.0,1,Immediate,0.0,33804.37,0.0061,0,0.534,0
CLM-2024-28159,38,Male,24936.15,Comprehensive,4.2,1838.11,4115.7,5,Sedan,Vandalism,Moderate,4,Yes,No,3925.58,0,0.0,2,0,Standard,0.245,0.245,0,2.2391,0.4762,0,Standard,3.0,8041.28,0.0483,0,0.49,0
CLM-2024-14455,50,Male,44007.21,Comprehensive,4.6,1684.11,13897.82,6,SUV,Single-Vehicle,Moderate,0,Yes,No,13973.97,0,0.0,0,0,Clean,0.534,0.252,0,8.2523,0.0,1,Immediate,0.0,27871.79,0.0054,0,1.068,0
CLM-2024-13216,48,Male,80853.81,Third-Party,0.5,1229.45,17563.29,5,SUV,Theft,Moderate,4,Yes,Yes,13770.75,1,3653.48,1,0,Standard,0.64,0.182,0,14.2855,2.0,1,Standard,1.5,34987.52,0.2752,0,1.28,0
CLM-2024-11646,42,Male,51358.91,Third-Party,2.0,1103.03,7772.68,6,SUV,Multi-Vehicle,Minor,1,No,No,8038.3,0,0.0,0,0,Clean,0.336,0.379,0,7.0467,0.0,1,Immediate,0.0,15810.98,0.033,0,0.336,0
CLM-2024-16157,18,Female,44283.77,Comprehensive,1.2,1930.99,29773.52,7,Sedan,Multi-Vehicle,Major,0,Yes,Yes,29808.25,0,0.0,0,0,Clean,0.209,0.406,0,15.4188,0.0,1,Immediate,0.0,59581.77,0.0012,0,0.7315,0
CLM-2024-16356,39,Female,73825.12,Collision,0.5,1146.89,2337.42,8,Sedan,Multi-Vehicle,Minor,6,No,No,2452.13,0,0.0,1,0,Standard,0.416,0.528,0,2.0381,2.0,0,Standard,1.5,4789.55,0.0466,0,0.416,0
CLM-2024-10959,41,Male,65223.23,Third-Party,5.8,800.24,47943.99,5,Luxury,Multi-Vehicle,Major,1,Yes,Yes,38460.23,2,9474.62,1,0,Standard,0.603,0.607,0,59.912,0.1724,1,Immediate,1.5,95878.84,0.2465,0,2.1105,0
CLM-2024-24799,32,Female,36666.73,Comprehensive,4.6,1337.12,67321.1,2,SUV,Single-Vehicle,Major,18,Yes,Yes,45011.66,0,0.0,3,0,Frequent,0.691,0.707,1,50.3478,0.6522,1,Delayed,4.5,112332.76,0.4955,0,2.4185,0
CLM-2024-14687,24,Male,80814.24,Third-Party,3.6,569.89,13274.49,4,Sedan,Multi-Vehicle,Moderate,0,Yes,Yes,13099.11,0,0.0,0,0,Clean,0.471,0.333,0,23.2931,0.0,1,Immediate,0.0,26373.6,0.0134,0,0.942,0
